"CRDTPRCODIGO";"DTPRCODIGO";"PRCCODIGO";"DTQMCODIGO";"USUCODIGOACT";"USUCODIGOMOD";"DTPRTAREAS";"DTPRACTINDIV";"DTPRACTGRUPAL";"DTPRLECCIONES";"DTPRPRUEBA";"DTPRADICIONAL1";"DTPRADICIONAL2";"DTPRPROMEDIO1";"DTPRREFUERZO";"DTPRPROMEDIO";"MATCODIGO";"MATDESCRIPCION";"MATORDEN";"MATTIPO";"DTPRESTADO";"PRCNOTA1";"PRCNOTA2";"PRCNOTA3";"PRCNOTA4";"PRCNOTA5";"PRCNOTA6";"PRCNOTA7";"PRCNOTA8";"PRCNOTA9";"PRCDESCA1";"PRCDESCA2";"PRCDESC1";"PRCDESC2";"PRCDESC3";"PRCDESC4";"PRCDESC5";"PRCDESC6";"PRCDESC7";"PRCDESC8";"PRCFECHA1";"PRCFECHA2";"PRCFECHA3";"PRCFECHA4";"PRCFECHA5";"PRCFECHA6";"PRCFECHA7";"PRCFECHA8"
"8006";"392323";"14";"103409";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8007";"392343";"14";"103429";"107";"106";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8008";"392463";"14";"103549";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8009";"392483";"14";"103569";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8010";"392523";"14";"103609";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8011";"392663";"14";"103749";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8012";"391923";"14";"103009";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8013";"392703";"14";"103789";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8014";"392743";"14";"103829";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8015";"392923";"14";"104009";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8016";"391943";"14";"103029";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8017";"393063";"14";"104149";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8018";"393163";"14";"104249";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8019";"393203";"14";"104289";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8020";"393423";"14";"104509";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8021";"393443";"14";"104529";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8022";"393463";"14";"104549";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8023";"393643";"14";"104729";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8024";"393743";"14";"104829";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8025";"393783";"14";"104869";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8026";"393823";"14";"104909";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8027";"393923";"14";"105009";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8028";"393943";"14";"105029";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8029";"393983";"14";"105069";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8030";"422858";"16";"103189";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8031";"422896";"16";"103229";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8032";"422934";"16";"103269";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8033";"423067";"16";"103409";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8034";"423086";"16";"103429";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8035";"423200";"16";"103549";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8036";"423219";"16";"103569";"107";"106";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8037";"423257";"16";"103609";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8038";"423390";"16";"103749";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8039";"422687";"16";"103009";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8040";"423428";"16";"103789";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8041";"423466";"16";"103829";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8042";"423637";"16";"104009";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8043";"422706";"16";"103029";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8044";"423770";"16";"104149";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8045";"423865";"16";"104249";"107";"106";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8046";"423903";"16";"104289";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8047";"424112";"16";"104509";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8048";"424131";"16";"104529";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8049";"424150";"16";"104549";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8050";"424321";"16";"104729";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8051";"424416";"16";"104829";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8052";"424454";"16";"104869";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8053";"424492";"16";"104909";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8054";"424587";"16";"105009";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8055";"424606";"16";"105029";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8056";"424644";"16";"105069";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8057";"514343";"21";"134206";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8058";"514381";"21";"134244";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8059";"514419";"21";"134282";"107";"106";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8060";"514552";"21";"134415";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8061";"514571";"21";"134434";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8062";"514685";"21";"134548";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8063";"514704";"21";"134567";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8064";"514742";"21";"134605";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8065";"514875";"21";"134738";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8066";"514172";"21";"134035";"107";"106";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8067";"514913";"21";"134776";"107";"106";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8068";"514951";"21";"134814";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8069";"515122";"21";"134985";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8070";"514191";"21";"134054";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8071";"515255";"21";"135118";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8072";"515350";"21";"135213";"107";"106";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8073";"515388";"21";"135251";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8074";"515597";"21";"135460";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8075";"515616";"21";"135479";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8076";"515635";"21";"135498";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8077";"515806";"21";"135669";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8078";"515901";"21";"135764";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8079";"515939";"21";"135802";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8080";"515977";"21";"135840";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8081";"516072";"21";"135935";"107";"106";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8082";"516091";"21";"135954";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8083";"516129";"21";"135992";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8084";"557948";"22";"134206";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8085";"557986";"22";"134244";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8086";"558024";"22";"134282";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8087";"558157";"22";"134415";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8088";"558176";"22";"134434";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8089";"558290";"22";"134548";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8090";"558309";"22";"134567";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8091";"558347";"22";"134605";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8092";"558480";"22";"134738";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8093";"557777";"22";"134035";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8094";"558518";"22";"134776";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8095";"558556";"22";"134814";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8096";"558727";"22";"134985";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8097";"557796";"22";"134054";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8098";"558860";"22";"135118";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8099";"558955";"22";"135213";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8100";"558993";"22";"135251";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8101";"559202";"22";"135460";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8102";"559221";"22";"135479";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8103";"559240";"22";"135498";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8104";"559411";"22";"135669";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8105";"559506";"22";"135764";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8106";"559544";"22";"135802";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8107";"559582";"22";"135840";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8108";"559677";"22";"135935";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8109";"559696";"22";"135954";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8110";"483945";"20";"134206";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8111";"483983";"20";"134244";"107";"106";"0";"0";"2";"5";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8112";"484021";"20";"134282";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8113";"484154";"20";"134415";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8114";"484173";"20";"134434";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8115";"484287";"20";"134548";"107";"106";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8116";"484306";"20";"134567";"107";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8117";"484344";"20";"134605";"107";"106";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8118";"484477";"20";"134738";"107";"106";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"8119";"483774";"20";"134035";"107";"106";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"133";"ASISTENCIA";"17";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
